# generated_by=fixtures/r/generate_hard_real_2026_subset_fixture.R
# source=ignored_2026_hard_real_bundle
# expected=black_box_R_locfit_on_committed_subset
# r_version=4.6.0
# locfit_version=1.5.9.12
# input_count=576
# prediction_count=72
# columns:case,kind,index,label,mean,disp,log_mean,log_disp,expected,expected_log
thyroid_full,input,109,input_109,14.2107661060077,0.59081502860052804,2.6539998538160301,-0.52625229093597403,,
thyroid_full,input,110,input_110,15.1367504147589,0.60173515961812196,2.71712558922267,-0.50793786466191804,,
thyroid_full,input,111,input_111,16.185234840054601,0.30691278688079898,2.7840993970075498,-1.18119165357533,,
thyroid_full,input,112,input_112,17.2105323183191,0.234620281775232,2.8455215405015899,-1.44978689391972,,
thyroid_full,input,113,input_113,18.316035599393299,1.16113091825946,2.90777693841566,0.14939445971714899,,
thyroid_full,input,114,input_114,19.559383003331899,0.51981285453943404,2.9734551203122201,-0.65428642730092701,,
thyroid_full,input,115,input_115,20.941854224886001,0.62687454014113198,3.0417497509436102,-0.467008853839675,,
thyroid_full,input,116,input_116,22.492697233037099,0.16961828740929899,3.1131906891063901,-1.77420473473144,,
thyroid_full,input,117,input_117,24.1512823883692,0.29817497185999198,3.1843374796564401,-1.21007481089155,,
thyroid_full,input,118,input_118,25.981200222735598,0.454302410405169,3.2573732081251499,-0.78899220047437402,,
thyroid_full,input,119,input_119,27.989969920151601,0.46848061802948199,3.33184622886268,-0.75826054842734703,,
thyroid_full,input,120,input_120,30.1286121928709,0.14498035212301599,3.4054752914398598,-1.93115704834276,,
thyroid_full,input,121,input_121,32.275784875200998,0.248157127880094,3.4743172548011101,-1.39369315328266,,
thyroid_full,input,122,input_122,34.812885084926002,1.0010883683588301,3.5499875793118099,0.0010877765153784701,,
thyroid_full,input,123,input_123,37.372504309147402,0.245383179490927,3.62093525514415,-1.40493429228628,,
thyroid_full,input,124,input_124,40.439100323655197,0.59331925405483299,3.6997971467152602,-0.52202265376672297,,
thyroid_full,input,125,input_125,44.031422972279799,0.64223406939666505,3.78490353748936,-0.442802447664643,,
thyroid_full,input,126,input_126,47.815223013091398,0.77577129598961303,3.8673440618728501,-0.25389752390075299,,
thyroid_full,input,127,input_127,51.534210699312801,0.71781032442269299,3.94224587255334,-0.33154991694675401,,
thyroid_full,input,128,input_128,56.029653321446297,0.17770322481692,4.0258810741842597,-1.7276403964514799,,
thyroid_full,input,129,input_129,61.512432985058702,5.7204416884817402,4.1192393167390904,1.74404602067657,,
thyroid_full,input,130,input_130,67.152088621009199,0.13832982705295199,4.20696002629803,-1.97811439434595,,
thyroid_full,input,131,input_131,73.790640613685895,0.205159797130753,4.3012319026111996,-1.58396610529587,,
thyroid_full,input,132,input_132,81.369612776574598,0.11748305107425799,4.3990018958988504,-2.1414612019789301,,
thyroid_full,input,133,input_133,89.085097935001002,2.0063485834260701,4.4895920694786602,0.69631644484524502,,
thyroid_full,input,134,input_134,97.247138865922594,0.19568662564700201,4.5772555616639403,-1.63124074801408,,
thyroid_full,input,135,input_135,106.958409884796,0.15838108314576199,4.67244006623587,-1.8427512313183301,,
thyroid_full,input,136,input_136,117.70657997177899,0.23186574212980801,4.7681949173066798,-1.46159677254232,,
thyroid_full,input,137,input_137,130.397078363905,0.135952115997549,4.8705842440567704,-1.9954525434970201,,
thyroid_full,input,138,input_138,146.17312587583899,0.188049368227615,4.9847917128804404,-1.67105075366934,,
thyroid_full,input,139,input_139,162.68924783512901,0.064555562710368997,5.0918419262091996,-2.7402289886345699,,
thyroid_full,input,140,input_140,180.13116403178799,0.16273716249829101,5.19368527459073,-1.8156188796632799,,
thyroid_full,input,141,input_141,201.61790338172699,0.240119531933287,5.3063743387111302,-1.4266184299037199,,
thyroid_full,input,142,input_142,225.832567892714,0.0640213317899299,5.41979387467505,-2.7485389419399899,,
thyroid_full,input,143,input_143,253.16092158075799,0.28577245382451399,5.5340253402100004,-1.25255940083087,,
thyroid_full,input,144,input_144,282.77489123452898,0.25176157177603098,5.6446511437812799,-1.3792727830931399,,
thyroid_full,input,145,input_145,315.10102478338501,0.022355732797864101,5.7528933010060701,-3.8006724897903199,,
thyroid_full,input,146,input_146,348.53592828842199,0.072194247245590204,5.8537413189711698,-2.6283949142967402,,
thyroid_full,input,147,input_147,385.90628773827802,0.066345198641359807,5.9555945621094004,-2.7128838849314501,,
thyroid_full,input,148,input_148,426.78991807200202,0.079904276014243894,6.0562918970117599,-2.5269259105674999,,
thyroid_full,input,149,input_149,473.77876906015399,0.088941570283294802,6.1607404808012198,-2.41977563852031,,
thyroid_full,input,150,input_150,523.337817707147,0.0231688092344257,6.2602271785046897,-3.7649483344167298,,
thyroid_full,input,151,input_151,581.31416499805505,0.223483662409795,6.3652913422033901,-1.4984169664379701,,
thyroid_full,input,152,input_152,634.11401947585205,0.36470979949586502,6.4522287797122502,-1.0086533115096701,,
thyroid_full,input,153,input_153,694.39673355692003,0.28545211169349,6.5430434593559896,-1.25368099882908,,
thyroid_full,input,154,input_154,759.10673679691104,0.28721778161120198,6.6321423956993399,-1.2475145300366099,,
thyroid_full,input,155,input_155,828.03083481990996,0.17497782935040199,6.7190503938125303,-1.7430960025106801,,
thyroid_full,input,156,input_156,899.49890701453103,0.026081628234963999,6.8018378382864899,-3.64652411155026,,
thyroid_full,input,157,input_157,974.54918417198303,0.105229087927646,6.8819749888612503,-2.2516155156845699,,
thyroid_full,input,158,input_158,1050.1349338822899,0.044576695486101998,6.9566739433543896,-3.11054407925183,,
thyroid_full,input,159,input_159,1129.3281257727599,0.032959798398086097,7.0293781559120596,-3.4124666905224901,,
thyroid_full,input,160,input_160,1214.4343551881,0.85485585484948101,7.1020336960864796,-0.15682241507772701,,
thyroid_full,input,161,input_161,1293.95495776127,0.046578771701440702,7.1654586659243096,-3.0666103845292598,,
thyroid_full,input,162,input_162,1379.51401913021,0.0584938020954342,7.2294865560777701,-2.8388344774437102,,
thyroid_full,input,163,input_163,1475.6608160396299,0.081280710186296096,7.2968611793213398,-2.50984655766189,,
thyroid_full,input,164,input_164,1573.41187786144,0.053357165166561103,7.3610017110349704,-2.9307470053497302,,
thyroid_full,input,165,input_165,1660.8591972757499,0.030992665917425201,7.4150903361680802,-3.4740046857960998,,
thyroid_full,input,166,input_166,1759.2033310263901,0.17069366210898601,7.4726163327280704,-1.76788477869947,,
thyroid_full,input,167,input_167,1862.8306779182701,0.0225429863499375,7.5298524796854496,-3.7923312880225701,,
thyroid_full,input,168,input_168,1978.2945694766699,0.0297762703369495,7.5899904239848697,-3.51404350010178,,
thyroid_full,input,169,input_169,2096.3704388545302,0.038490106227464099,7.6479627659196696,-3.2573540518185302,,
thyroid_full,input,170,input_170,2223.59201857978,0.051867672557091703,7.7068791936592103,-2.9590595623197502,,
thyroid_full,input,171,input_171,2347.1704001923799,0.213174258841448,7.76096579662088,-1.54564533112119,,
thyroid_full,input,172,input_172,2502.6949933071301,0.071491544313490904,7.8251234275572603,-2.6381760976253799,,
thyroid_full,input,173,input_173,2646.9338998994799,0.100934359479323,7.88115723021129,-2.2932848795667402,,
thyroid_full,input,174,input_174,2795.8650880437199,0.045083924723103699,7.9358968504169098,-3.0992295323068402,,
thyroid_full,input,175,input_175,2965.2035130879299,0.089730398459337099,7.9947009475545299,-2.4109456770341202,,
thyroid_full,input,176,input_176,3178.6606585631398,0.051262545424143602,8.0642152105020006,-2.9707949021557201,,
thyroid_full,input,177,input_177,3387.2526623260301,0.037501778749162502,8.1277744477107401,-3.2833669138196999,,
thyroid_full,input,178,input_178,3592.3557315419698,0.12842297607049799,8.1865634589121505,-2.05242596237535,,
thyroid_full,input,179,input_179,3867.1301664914999,0.081972970173875503,8.2602679518867905,-2.50136571808437,,
thyroid_full,input,180,input_180,4193.1264490248404,0.57377090945736398,8.3412019038886793,-0.55552507477275603,,
thyroid_full,input,181,input_181,4518.1871722538699,0.082743328593850099,8.4158661242915294,-2.4920118891973901,,
thyroid_full,input,182,input_182,4917.2384375226902,0.0134367531656014,8.5005023587159201,-4.3097615530126401,,
thyroid_full,input,183,input_183,5370.8009991665303,0.021045854872423501,8.5887323382353493,-3.8610516564193298,,
thyroid_full,input,184,input_184,5883.5945820524503,0.0073640989052715204,8.6799231775889005,-4.9111385847846698,,
thyroid_full,input,185,input_185,6510.3515050619799,0.028699449311557601,8.7811487283781293,-3.5508773441512602,,
thyroid_full,input,186,input_186,7354.8571322898597,0.42388514064520799,8.9031162082771793,-0.85829275515347703,,
thyroid_full,input,187,input_187,8515.9574410444602,0.14879608533522901,9.0496970284720497,-1.9051784651602,,
thyroid_full,input,188,input_188,10278.599565392,0.503040327599939,9.2378193006816591,-0.68708493794122505,,
thyroid_full,input,189,input_189,13524.0072516824,0.028706548623636301,9.5122217000360294,-3.5506300072049299,,
thyroid_full,input,190,input_190,21325.493712212399,0.052668487932650998,9.9676585238955102,-2.9437379542214899,,
thyroid_full,input,191,input_191,1669472.9555474899,0.21352293255699101,14.3280185391017,-1.5440110396368401,,
thyroid_full,predict,0,hard_00,0.00082904218763163505,,-7.0952395143389797,,10293745.513942381,16.147047037103974
thyroid_full,predict,1,hard_01,0.00087382858093203598,,-7.0426263332017802,,8775623.4496080875,15.987488373180772
thyroid_full,predict,2,hard_02,0.00089384527284398904,,-7.0199778706510401,,8193726.8304619426,15.918879398781462
thyroid_full,predict,3,hard_03,0.00090234894915901004,,-7.0105092511179503,,7962151.0479256082,15.890209753465893
thyroid_full,predict,4,hard_04,0.0010039722743082401,,-6.9037908733247502,,5766856.1261818521,15.567637624511397
thyroid_full,predict,5,hard_05,0.0011652044997399599,,-6.7548586711116796,,3682769.0941802589,15.119175498425202
thyroid_full,predict,6,hard_06,0.0011659505504800899,,-6.7542186014899501,,3675693.6648705862,15.117252425163329
thyroid_full,predict,7,hard_07,0.00125354937446444,,-6.6817762518601,,2957451.9308654387,14.899838621402656
thyroid_full,predict,8,hard_08,0.00125480334147733,,-6.6807764186951797,,2948600.5256924457,14.89684121768328
thyroid_full,predict,9,hard_09,0.0012711273712378199,,-6.6678510783907896,,2836553.6277751778,14.858100361889507
thyroid_full,predict,10,hard_10,0.00127143549736691,,-6.6676087039469598,,2834494.1279287585,14.857374041101647
thyroid_full,predict,11,hard_11,0.0012831509176816701,,-6.6584365715199301,,2757656.7872310933,14.829891886963438
thyroid_full,predict,12,range_00,0.0042075234650146001,,-5.4708810549654601,,83733.57400923298,11.335395299218028
thyroid_full,predict,13,range_01,0.147209182125695,,-1.9159006960615199,,23.84472342244268,3.1715629527079843
thyroid_full,predict,14,range_02,0.395867245605104,,-0.92667636230354999,,5.5280439998854423,1.7098340458919852
thyroid_full,predict,15,range_03,0.85340155583047905,,-0.15852508513348601,,2.2631314820321742,0.81674946572904883
thyroid_full,predict,16,range_04,1.8297035773265999,,0.60415397413026395,,1.2017730688117023,0.18379802362325437
thyroid_full,predict,17,range_05,4.1013900527109701,,1.4113259534967,,0.7817063806807294,-0.24627608121947248
thyroid_full,predict,18,range_06,10.626690767814001,,2.3633688332388498,,0.57892522325987839,-0.54658195783258512
thyroid_full,predict,19,range_07,33.704564193603197,,3.5176332641996502,,0.3499474857630081,-1.0499721764330259
thyroid_full,predict,20,range_08,161.007884369267,,5.0814533350230899,,0.16300820321446957,-1.8139547529725706
thyroid_full,predict,21,range_09,921.64495417817602,,6.8261600671571401,,0.084260589921512558,-2.4738410212510211
thyroid_full,predict,22,range_10,2737.3145801790301,,7.9147326385628203,,0.070526707947332637,-2.6517638047718259
thyroid_full,predict,23,range_11,1669472.9555474899,,14.3280185391017,,0.2135029724028211,-1.5441045241489144
